gene_id	transcript_id(s)	length	expected_count	FPKM
AT5G15100	AT5G15100.1	1423.00	4.00	0.29
AT5G15120	AT5G15120.1	1438.00	51.00	3.69
AT5G15140	AT5G15140.1	1758.00	10.00	0.59
AT5G15150	AT5G15150.1	1564.00	41.00	2.72
AT5G15160	AT5G15160.1	788.00	25.00	3.37
AT5G15170	AT5G15170.1	2463.00	161.00	6.73
AT5G15190	AT5G15190.1,AT5G15190.2	830.00	9.00	1.15
AT5G15200	AT5G15200.1,AT5G15200.2	1004.52	2884.00	302.23
AT5G15210	AT5G15210.1	1743.00	185.00	11.00
AT5G15220	AT5G15220.1,AT5G15220.2	1111.00	95.54	9.02
AT5G15230	AT5G15230.1,AT5G15230.2	795.62	2545.00	340.10
AT5G15240	AT5G15240.1,AT5G15240.2,AT5G15240.3	1542.50	12.00	0.81
AT5G15260	AT5G15260.1,AT5G15260.2	1529.76	177.00	12.02
AT5G15265	AT5G15265.1,AT5G15265.2	608.00	8.00	1.42
AT5G15270	AT5G15270.1,AT5G15270.2,AT5G15270.3	2837.45	362.00	13.11
AT5G15280	AT5G15280.1	4022.00	99.00	2.52
AT5G15300	AT5G15300.1	1957.00	20.00	1.06
AT5G15310	AT5G15310.1,AT5G15310.2,AT5G15310.3,AT5G15310.4	1551.74	134.00	8.97
AT5G15320	AT5G15320.1,AT5G15320.2	528.24	596.00	122.95
AT5G15330	AT5G15330.1,AT5G15330.2	1318.00	274.00	21.69
AT5G15340	AT5G15340.1	2126.00	10.00	0.49
AT5G15350	AT5G15350.1	1007.00	369.00	38.57
AT5G15390	AT5G15390.1,AT5G15390.2	1482.00	194.00	13.61
AT5G15400	AT5G15400.1	3738.00	457.00	12.52
AT5G15410	AT5G15410.1,AT5G15410.2	2534.00	823.00	33.43
AT5G15420	AT5G15420.1	605.00	3.00	0.54
AT5G15440	AT5G15440.1	1407.00	202.00	14.95
AT5G15450	AT5G15450.1	3186.00	576.00	18.55
AT5G15460	AT5G15460.1,AT5G15460.2,AT5G15460.3,AT5G15460.4	1078.55	139.00	13.53
AT5G15470	AT5G15470.1	2673.00	140.00	5.39
AT5G15490	AT5G15490.1	1833.00	366.00	20.67
AT5G15500	AT5G15500.1,AT5G15500.2	1674.11	250.00	15.49
AT5G15510	AT5G15510.1,AT5G15510.2,AT5G15510.3,AT5G15510.4	1893.61	47.00	2.57
AT5G15520	AT5G15520.1	1271.00	118.00	9.70
AT5G15530	AT5G15530.1	1563.00	83.00	5.52
AT5G15533	AT5G15533.1	117.00	1.00	1.26
AT5G15537	AT5G15537.1,AT5G15537.2	1928.00	56.03	3.00
AT5G15540	AT5G15540.1,AT5G15540.2	5702.08	373.00	6.68
AT5G15550	AT5G15550.1,AT5G15550.2,AT5G15550.3	1650.11	230.00	14.46
AT5G15570	AT5G15570.1	1753.00	153.00	9.04
AT5G15580	AT5G15580.1	3604.00	364.00	10.35
AT5G15581	AT5G15581.1	216.00	9.00	5.09
AT5G15600	AT5G15600.1,AT5G15600.2	945.00	6.00	0.67
AT5G15610	AT5G15610.1,AT5G15610.2	1694.03	506.00	30.97
AT5G15630	AT5G15630.1,AT5G15630.2,AT5G15630.3,AT5G15630.4,AT5G15630.5	1913.94	37.00	2.00
AT5G15640	AT5G15640.1,AT5G15640.2	1713.00	178.00	10.77
AT5G15650	AT5G15650.1	2355.00	2517.00	110.13
AT5G15660	AT5G15660.1	1317.00	1.00	0.08
AT5G15680	AT5G15680.1	6942.00	577.00	8.48
AT5G15700	AT5G15700.1,AT5G15700.2	4300.00	150.00	3.57
AT5G15710	AT5G15710.1,AT5G15710.2	2018.20	98.97	5.07
AT5G15720	AT5G15720.1,AT5G15720.2,AT5G15720.3	1585.00	15.00	0.98
AT5G15730	AT5G15730.1,AT5G15730.2,AT5G15730.3	1702.90	189.00	11.51
AT5G15740	AT5G15740.1	2559.00	194.00	7.80
AT5G15750	AT5G15750.1	993.00	121.00	12.83
AT5G15760	AT5G15760.1	1363.00	127.00	9.71
AT5G15770	AT5G15770.1	490.00	46.00	10.29
AT5G15780	AT5G15780.1	1636.00	797.00	50.55
AT5G15790	AT5G15790.1,AT5G15790.2,AT5G15790.3,AT5G15790.4,AT5G15790.5	1469.33	114.00	8.07
AT5G15800	AT5G15800.1,AT5G15800.2	1413.00	51.00	3.76
AT5G15802	AT5G15802.1	659.00	89.00	14.50
AT5G15810	AT5G15810.1	2275.00	246.00	11.15
AT5G15820	AT5G15820.1	1472.00	22.00	1.55
AT5G15830	AT5G15830.1	1172.00	21.00	1.88
AT5G15840	AT5G15840.1,AT5G15840.2	2100.01	62.00	3.05
AT5G15843	AT5G15843.1	738.00	32.00	4.63
AT5G15850	AT5G15850.1	1698.00	112.00	6.84
AT5G15853	AT5G15853.1	289.00	1.00	0.40
AT5G15860	AT5G15860.1,AT5G15860.2	1998.94	209.00	10.80
AT5G15870	AT5G15870.1	2582.00	109.00	4.34
AT5G15880	AT5G15880.1	1429.00	124.00	9.03
AT5G15890	AT5G15890.1	1681.00	5.00	0.31
AT5G15900	AT5G15900.1,AT5G15900.2	1471.38	13.00	0.92
AT5G15910	AT5G15910.1,AT5G15910.2	1247.13	79.00	6.62
AT5G15920	AT5G15920.1	3507.00	107.00	3.13
AT5G15930	AT5G15930.1	1529.00	214.00	14.55
AT5G15940	AT5G15940.1,AT5G15940.2,AT5G15940.3,AT5G15940.4	1255.00	1.00	0.08
AT5G15950	AT5G15950.1,AT5G15950.2	1750.00	222.00	13.14
AT5G15960	AT5G15960.1	829.00	56.36	7.21
AT5G15970	AT5G15970.1	750.00	6880.64	978.28
AT5G15980	AT5G15980.1	2613.00	129.00	5.08
AT5G16000	AT5G16000.1	2532.00	208.00	8.46
AT5G16010	AT5G16010.1	1147.00	507.00	46.31
AT5G16030	AT5G16030.1,AT5G16030.2,AT5G16030.3,AT5G16030.4,AT5G16030.5	1079.84	460.00	44.73
AT5G16040	AT5G16040.1,AT5G16040.2	1519.96	140.00	9.57
AT5G16050	AT5G16050.1,AT5G16050.2	1370.00	1637.00	124.53
AT5G16060	AT5G16060.1	602.00	262.00	47.00
AT5G16070	AT5G16070.1	1932.00	433.00	23.17
AT5G16080	AT5G16080.1	1540.00	12.00	0.81
AT5G16090	AT5G16090.1	637.00	1.00	0.17
AT5G16110	AT5G16110.1	1556.00	3089.00	206.23
AT5G16120	AT5G16120.1,AT5G16120.2,AT5G16120.3,AT5G16120.4	1456.23	459.00	32.80
AT5G16130	AT5G16130.1	989.00	1712.00	182.33
AT5G16140	AT5G16140.1,AT5G16140.2	1003.00	79.00	8.29
AT5G16150	AT5G16150.1,AT5G16150.2,AT5G16150.3	1925.12	1431.00	76.86
AT5G16160	AT5G16160.1	587.00	192.00	35.38
AT5G16170	AT5G16170.1	1445.00	25.00	1.80
AT5G16180	AT5G16180.1,AT5G16180.2	2395.13	214.00	9.20
AT5G16190	AT5G16190.1,AT5G16190.2,AT5G16190.3,AT5G16190.4	1629.78	86.00	5.48
AT5G16200	AT5G16200.1,AT5G16200.2	808.81	99.00	13.00
AT5G16210	AT5G16210.1	4236.00	513.00	12.39
AT5G16220	AT5G16220.1	1986.00	392.00	20.40
AT5G16230	AT5G16230.1,AT5G16230.2	1330.32	34.00	2.67
AT5G16240	AT5G16240.1	1748.00	42.00	2.49
AT5G16250	AT5G16250.1	900.00	424.00	49.81
AT5G16260	AT5G16260.1	2120.00	241.00	11.73
AT5G16270	AT5G16270.1	3795.00	449.00	12.12
AT5G16280	AT5G16280.1,AT5G16280.2	4412.00	443.00	10.27
AT5G16290	AT5G16290.1,AT5G16290.2	1855.78	298.00	16.62
AT5G16300	AT5G16300.1,AT5G16300.2,AT5G16300.3,AT5G16300.4	3677.00	331.00	9.22
AT5G16310	AT5G16310.1	1325.00	101.00	7.95
AT5G16320	AT5G16320.1	1612.00	73.00	4.70
AT5G16340	AT5G16340.1	2103.00	20.18	0.99
AT5G16350	AT5G16350.1,AT5G16350.2,AT5G16350.3	1652.00	6.00	0.38
AT5G16360	AT5G16360.1	1370.00	15.00	1.14
AT5G16370	AT5G16370.1	2239.00	556.82	25.65
AT5G16380	AT5G16380.1	1108.00	269.00	25.47
AT5G16390	AT5G16390.1,AT5G16390.2	1429.59	707.00	51.48
AT5G16400	AT5G16400.1	1185.00	278.00	24.55
AT5G16410	AT5G16410.1	1760.00	45.00	2.65
AT5G16420	AT5G16420.1,AT5G16420.2,AT5G16420.3,AT5G16420.4	1987.84	44.00	2.29
AT5G16440	AT5G16440.1	1248.00	482.99	40.44
AT5G16450	AT5G16450.1,AT5G16450.2	874.68	158.00	19.12
AT5G16470	AT5G16470.1,AT5G16470.2	805.02	955.00	126.06
AT5G16480	AT5G16480.1,AT5G16480.2	1201.00	88.97	7.75
AT5G16486	AT5G16486.1	630.00	4.00	0.68
AT5G16490	AT5G16490.1	705.00	19.00	2.88
AT5G16510	AT5G16510.1,AT5G16510.2	1538.00	243.00	16.42
AT5G16520	AT5G16520.1,AT5G16520.2	2107.00	147.00	7.20
AT5G16530	AT5G16530.1,AT5G16530.2	1370.00	59.00	4.49
AT5G16540	AT5G16540.1,AT5G16540.2,AT5G16540.3,AT5G16540.4	1669.80	363.00	22.55
AT5G16550	AT5G16550.1	1176.00	423.00	37.66
AT5G16560	AT5G16560.1	2388.00	209.00	9.02
AT5G16570	AT5G16570.1,AT5G16570.2	1582.79	1894.00	124.26
AT5G16580	AT5G16580.1	1148.00	2.00	0.18
AT5G16590	AT5G16590.1	2421.00	273.00	11.61
AT5G16600	AT5G16600.1	1329.00	22.00	1.73
AT5G16610	AT5G16610.1,AT5G16610.2,AT5G16610.3	2321.25	214.00	9.50
AT5G16620	AT5G16620.1	1853.00	1149.00	64.17
AT5G16630	AT5G16630.1,AT5G16630.2,AT5G16630.3	3017.70	260.00	8.85
AT5G16640	AT5G16640.1	2097.00	14.00	0.69
AT5G16650	AT5G16650.1,AT5G16650.2	981.80	241.00	25.86
AT5G16660	AT5G16660.1,AT5G16660.2	849.34	488.98	61.03
AT5G16680	AT5G16680.1,AT5G16680.2	4247.99	389.02	9.37
AT5G16690	AT5G16690.1,AT5G16690.2	2490.21	47.00	1.94
AT5G16710	AT5G16710.1	1088.00	1003.00	96.76
AT5G16715	AT5G16715.1	3394.00	742.00	22.42
AT5G16720	AT5G16720.1	2393.00	72.00	3.10
AT5G16730	AT5G16730.1	3138.00	398.00	13.02
AT5G16740	AT5G16740.1	1281.00	22.00	1.79
AT5G16750	AT5G16750.1	3025.00	216.00	7.33
AT5G16760	AT5G16760.1	1698.00	399.00	24.36
AT5G16770	AT5G16770.1,AT5G16770.2,AT5G16770.3,AT5G16770.4	1668.00	4.00	0.25
AT5G16780	AT5G16780.1,AT5G16780.2,AT5G16780.3	3269.90	491.00	15.40
AT5G16790	AT5G16790.1,AT5G16790.2	1308.45	22.00	1.75
AT5G16800	AT5G16800.1,AT5G16800.2,AT5G16800.3	1388.37	326.00	24.46
AT5G16810	AT5G16810.1,AT5G16810.2	1528.00	171.00	11.63
AT5G16820	AT5G16820.1,AT5G16820.2	1925.52	178.00	9.56
AT5G16830	AT5G16830.1	1213.00	338.00	29.14
AT5G16840	AT5G16840.1,AT5G16840.2,AT5G16840.3	1084.26	282.00	27.30
AT5G16850	AT5G16850.1,AT5G16850.2	3630.00	6.00	0.17
AT5G16860	AT5G16860.1	2704.00	16.00	0.61
AT5G16870	AT5G16870.1	770.00	76.00	10.51
AT5G16880	AT5G16880.1,AT5G16880.2,AT5G16880.3,AT5G16880.4	1690.09	1211.00	74.29
AT5G16890	AT5G16890.1	1751.00	107.00	6.33
AT5G16900	AT5G16900.1,AT5G16900.2,AT5G16900.3,AT5G16900.4	2439.00	1.00	0.04
AT5G16910	AT5G16910.1	4501.00	417.18	9.48
AT5G16920	AT5G16920.1	1129.00	10.00	0.93
AT5G16930	AT5G16930.1	2419.00	114.00	4.85
AT5G16940	AT5G16940.1,AT5G16940.2	727.06	93.00	13.66
AT5G16950	AT5G16950.1	669.00	45.00	7.22
AT5G16960	AT5G16960.1,AT5G16960.2	1270.00	5.00	0.41
AT5G16970	AT5G16970.1	1441.00	1332.40	96.24
AT5G16980	AT5G16980.1,AT5G16980.2,AT5G16980.3	1450.74	88.86	6.37
AT5G16990	AT5G16990.1	1956.00	360.91	19.07
AT5G17000	AT5G17000.1,AT5G17000.2	1615.58	313.82	20.16
AT5G17010	AT5G17010.1,AT5G17010.2,AT5G17010.3,AT5G17010.4	2146.77	219.00	10.53
AT5G17020	AT5G17020.1,AT5G17020.2	3851.33	776.00	20.64
AT5G17030	AT5G17030.1	1615.00	8.00	0.51
AT5G17040	AT5G17040.1,AT5G17040.2	1568.00	3.00	0.20
AT5G17050	AT5G17050.1	1620.00	121.00	7.75
AT5G17060	AT5G17060.1,AT5G17060.2	1237.02	93.00	7.86
AT5G17070	AT5G17070.1,AT5G17070.2	1186.00	170.00	15.00
AT5G17090	AT5G17090.1	988.00	3.00	0.32
AT5G17100	AT5G17100.1	1108.00	1.00	0.09
AT5G17150	AT5G17150.1	872.00	2.00	0.24
AT5G17160	AT5G17160.1	2103.00	88.00	4.32
AT5G17165	AT5G17165.1	481.00	3.00	0.68
AT5G17170	AT5G17170.1,AT5G17170.2	1316.56	1189.00	94.23
AT5G17190	AT5G17190.1	1003.00	664.00	69.69
AT5G17200	AT5G17200.1	1266.00	1.00	0.08
AT5G17210	AT5G17210.1,AT5G17210.2	1037.27	42.00	4.26
AT5G17220	AT5G17220.1	1096.00	364.00	34.85
AT5G17230	AT5G17230.1,AT5G17230.2,AT5G17230.3,AT5G17230.4	1779.11	1328.00	77.31
AT5G17240	AT5G17240.1,AT5G17240.2	1584.60	79.00	5.18
AT5G17250	AT5G17250.1	2981.00	78.00	2.69
AT5G17260	AT5G17260.1	1833.00	1.00	0.06
AT5G17270	AT5G17270.1,AT5G17270.2	2988.17	162.47	5.58
AT5G17280	AT5G17280.1	597.00	254.00	45.97
AT5G17290	AT5G17290.1	2165.00	287.00	13.68
AT5G17300	AT5G17300.1,AT5G17300.2	1930.00	26.00	1.39
AT5G17305	AT5G17305.1	225.00	1.00	0.54
AT5G17310	AT5G17310.1,AT5G17310.2,AT5G17310.3,AT5G17310.4,AT5G17310.5,AT5G17310.6	1858.11	248.99	13.87
AT5G17330	AT5G17330.1	1976.00	31.00	1.62
AT5G17340	AT5G17340.1	645.00	3.00	0.50
AT5G17345	AT5G17345.1	378.00	2.00	0.59
AT5G17350	AT5G17350.1	1111.00	16.00	1.51
AT5G17360	AT5G17360.1	1284.00	17.00	1.38
AT5G17370	AT5G17370.1,AT5G17370.2	1601.69	51.00	3.31
AT5G17380	AT5G17380.1	2072.00	392.00	19.54
AT5G17390	AT5G17390.1	1025.00	3.00	0.31
AT5G17400	AT5G17400.1	1350.00	170.00	13.13
AT5G17410	AT5G17410.1,AT5G17410.2	2371.33	226.00	9.82
AT5G17420	AT5G17420.1	3403.00	28.00	0.84
AT5G17440	AT5G17440.1,AT5G17440.2	1587.59	275.00	17.99
AT5G17450	AT5G17450.1,AT5G17450.2	1149.18	119.00	10.85
AT5G17460	AT5G17460.1,AT5G17460.2,AT5G17460.3,AT5G17460.4,AT5G17460.5	2301.19	291.98	13.08
AT5G17490	AT5G17490.1	2258.00	67.00	3.06
AT5G17500	AT5G17500.1	1786.00	1.00	0.06
AT5G17510	AT5G17510.1,AT5G17510.2	1816.34	221.00	12.60
AT5G17520	AT5G17520.1,AT5G17520.2	1667.58	461.00	28.67
AT5G17530	AT5G17530.1,AT5G17530.2,AT5G17530.3,AT5G17530.4,AT5G17530.5,AT5G17530.6,AT5G17530.7	2199.35	338.00	15.85
AT5G17540	AT5G17540.1	1507.00	47.00	3.24
AT5G17550	AT5G17550.1,AT5G17550.2	1221.22	124.00	10.62
AT5G17560	AT5G17560.1,AT5G17560.2,AT5G17560.3	951.13	329.00	36.49
AT5G17570	AT5G17570.1,AT5G17570.2	1045.03	32.00	3.22
AT5G17580	AT5G17580.1,AT5G17580.2	1922.60	44.00	2.37
AT5G17600	AT5G17600.1	1987.00	91.00	4.73
AT5G17610	AT5G17610.1	1029.00	240.00	24.53
AT5G17620	AT5G17620.1	1380.00	97.00	7.32
AT5G17630	AT5G17630.1	1629.00	176.00	11.21
AT5G17640	AT5G17640.1	1845.00	163.00	9.14
AT5G17650	AT5G17650.1	1138.00	109.00	10.04
AT5G17660	AT5G17660.1	1333.00	92.00	7.20
AT5G17670	AT5G17670.1	1179.00	247.00	21.93
AT5G17680	AT5G17680.1,AT5G17680.2	3885.00	16.00	0.42
AT5G17690	AT5G17690.1,AT5G17690.2,AT5G17690.3	1922.12	324.00	17.43
AT5G17700	AT5G17700.1,AT5G17700.2,AT5G17700.3	2216.00	114.00	5.31
AT5G17710	AT5G17710.1,AT5G17710.2,AT5G17710.3	1316.64	618.00	48.97
AT5G17760	AT5G17760.1,AT5G17760.2	1949.55	266.00	14.11
AT5G17770	AT5G17770.1	1521.00	1210.00	82.69
AT5G17780	AT5G17780.1,AT5G17780.2	1474.00	12.00	0.85
AT5G17790	AT5G17790.1	2502.00	185.00	7.61
AT5G17800	AT5G17800.1	1366.00	14.00	1.07
AT5G17810	AT5G17810.1,AT5G17810.2,AT5G17810.3	1110.00	1.00	0.09
AT5G17820	AT5G17820.1,AT5G17820.2	1383.00	1.00	0.08
AT5G17830	AT5G17830.1,AT5G17830.2	1630.00	7.00	0.45
AT5G17840	AT5G17840.1	927.00	207.00	23.58
AT5G17850	AT5G17850.1,AT5G17850.2	2064.90	90.00	4.50
AT5G17860	AT5G17860.1,AT5G17860.2	2005.72	191.00	9.84
AT5G17870	AT5G17870.1,AT5G17870.2	615.00	845.00	148.18
AT5G17880	AT5G17880.1,AT5G17880.2	3829.71	163.00	4.36
AT5G17890	AT5G17890.1	5329.00	318.00	6.10
AT5G17900	AT5G17900.1	2161.00	221.30	10.57
AT5G17910	AT5G17910.1,AT5G17910.2,AT5G17910.3	4693.40	240.00	5.23
AT5G17920	AT5G17920.1,AT5G17920.2	2818.67	8203.57	299.12
AT5G17930	AT5G17930.1	2689.00	200.00	7.65
AT5G17970	AT5G17970.1	2474.00	1.00	0.04
AT5G17980	AT5G17980.1	3686.00	106.00	2.95
AT5G17990	AT5G17990.1	2105.00	496.00	24.32
AT5G18000	AT5G18000.1,AT5G18000.2	1264.00	3.00	0.25
AT5G18010	AT5G18010.1	633.00	4.99	0.85
AT5G18020	AT5G18020.1	495.00	13.00	2.88
AT5G18030	AT5G18030.1	839.00	27.89	3.53
AT5G18040	AT5G18040.1,AT5G18040.2	1187.00	106.26	9.37
AT5G18050	AT5G18050.1	747.00	19.00	2.71
AT5G18060	AT5G18060.1	810.00	17.73	2.32
AT5G18065	AT5G18065.1,AT5G18065.2,AT5G18065.3	1214.93	34.74	2.99
AT5G18070	AT5G18070.1	2367.00	72.00	3.13
AT5G18080	AT5G18080.1	626.00	43.39	7.47
AT5G18090	AT5G18090.1	1301.00	2.00	0.16
AT5G18100	AT5G18100.1,AT5G18100.2	606.19	467.00	83.16
AT5G18110	AT5G18110.1	1120.00	789.00	73.87
AT5G18120	AT5G18120.1,AT5G18120.2,AT5G18120.3	1772.89	294.00	17.18
AT5G18130	AT5G18130.1,AT5G18130.2	1562.43	2396.00	159.29
AT5G18140	AT5G18140.1	1930.00	463.00	24.81
AT5G18150	AT5G18150.1	662.00	103.00	16.70
AT5G18170	AT5G18170.1	1851.00	726.92	40.64
AT5G18180	AT5G18180.1	726.00	7.00	1.03
AT5G18190	AT5G18190.1,AT5G18190.2	3037.75	701.00	23.69
AT5G18200	AT5G18200.1	1535.00	404.00	27.35
AT5G18210	AT5G18210.1,AT5G18210.2	902.00	154.00	18.05
AT5G18220	AT5G18220.1	1604.00	10.00	0.65
AT5G18230	AT5G18230.1,AT5G18230.2,AT5G18230.3,AT5G18230.4	2944.64	983.00	34.29
AT5G18240	AT5G18240.1,AT5G18240.2,AT5G18240.3,AT5G18240.4,AT5G18240.5,AT5G18240.6	1278.29	221.00	18.05
AT5G18250	AT5G18250.1	1045.00	125.00	12.57
AT5G18260	AT5G18260.1	1427.00	320.00	23.35
AT5G18270	AT5G18270.1,AT5G18270.2	1595.88	22.00	1.43
AT5G18280	AT5G18280.1	2067.00	346.00	17.29
AT5G18290	AT5G18290.1,AT5G18290.2	1015.17	29.00	3.01
AT5G18300	AT5G18300.1	444.00	11.00	2.74
AT5G18310	AT5G18310.1,AT5G18310.2,AT5G18310.3,AT5G18310.4	1357.12	914.00	70.21
AT5G18320	AT5G18320.1	1736.00	7.00	0.42
AT5G18330	AT5G18330.1	1338.00	2.00	0.16
AT5G18340	AT5G18340.1	1801.00	22.00	1.26
AT5G18350	AT5G18350.1	3784.00	1.00	0.03
AT5G18360	AT5G18360.1	3034.00	85.00	2.88
AT5G18370	AT5G18370.1	4668.00	100.14	2.19
AT5G18380	AT5G18380.1,AT5G18380.2,AT5G18380.3	604.72	2146.84	383.27
AT5G18390	AT5G18390.1	1767.00	33.00	1.93
AT5G18400	AT5G18400.1,AT5G18400.2,AT5G18400.3	1203.29	328.86	28.59
AT5G18404	AT5G18404.1	444.00	13.00	3.24
AT5G18410	AT5G18410.1,AT5G18410.2,AT5G18410.3	4214.40	460.99	11.19
AT5G18420	AT5G18420.1,AT5G18420.2,AT5G18420.3,AT5G18420.4	1490.13	157.00	10.96
AT5G18430	AT5G18430.1	1406.00	16.00	1.19
AT5G18440	AT5G18440.1,AT5G18440.2	1893.29	146.00	7.98
AT5G18460	AT5G18460.1	2010.00	93.00	4.78
AT5G18470	AT5G18470.1	1489.00	287.00	20.04
AT5G18475	AT5G18475.1	1765.00	23.00	1.35
AT5G18480	AT5G18480.1	1986.00	282.00	14.67
AT5G18490	AT5G18490.1	2076.00	291.00	14.47
AT5G18500	AT5G18500.1,AT5G18500.2,AT5G18500.3,AT5G18500.4,AT5G18500.5,AT5G18500.6	2127.27	506.00	24.55
AT5G18510	AT5G18510.1	2237.00	2.00	0.09
AT5G18520	AT5G18520.1	1749.00	638.00	37.79
AT5G18525	AT5G18525.1	5280.00	513.00	9.92
AT5G18540	AT5G18540.1,AT5G18540.2,AT5G18540.3,AT5G18540.4	968.34	162.00	17.64
AT5G18550	AT5G18550.1,AT5G18550.2,AT5G18550.3,AT5G18550.4	2256.15	296.00	13.53
AT5G18560	AT5G18560.1	1515.00	2.00	0.14
AT5G18570	AT5G18570.1	2434.00	316.00	13.37
AT5G18580	AT5G18580.1	1812.00	564.00	32.22
AT5G18590	AT5G18590.1,AT5G18590.2	2712.93	673.00	25.51
AT5G18600	AT5G18600.1	873.00	374.00	45.36
AT5G18610	AT5G18610.1,AT5G18610.2,AT5G18610.3	2151.49	231.00	11.08
AT5G18620	AT5G18620.1,AT5G18620.2	3771.44	302.75	8.22
AT5G18630	AT5G18630.1,AT5G18630.2,AT5G18630.3	1587.08	288.00	18.84
AT5G18640	AT5G18640.1,AT5G18640.2,AT5G18640.3,AT5G18640.4,AT5G18640.5	1680.18	450.00	27.77
AT5G18650	AT5G18650.1	1702.00	1026.00	62.49
AT5G18660	AT5G18660.1	1591.00	274.00	17.88
AT5G18661	AT5G18661.1	475.00	1.00	0.23
AT5G18670	AT5G18670.1	1989.00	234.00	12.16
AT5G18680	AT5G18680.1,AT5G18680.2	1581.18	539.00	35.40
AT5G18690	AT5G18690.1	965.00	143.00	15.62
AT5G18700	AT5G18700.1	4555.00	250.00	5.61
AT5G18705	AT5G18705.1	919.00	28.00	3.22
AT5G18710	AT5G18710.1	1919.00	4.00	0.22
AT5G18720	AT5G18720.1,AT5G18720.2,AT5G18720.3	1838.00	4.00	0.23
AT5G18730	AT5G18730.1	2407.00	11.00	0.47
AT5G18735	AT5G18735.1	1320.00	7.00	0.55
AT5G18740	AT5G18740.1	2307.00	6.00	0.27
AT5G18750	AT5G18750.1	3111.00	145.00	4.78
AT5G18760	AT5G18760.1,AT5G18760.2	1702.38	222.00	13.52
AT5G18770	AT5G18770.1,AT5G18770.2	2084.17	96.00	4.76
AT5G18780	AT5G18780.1,AT5G18780.2,AT5G18780.3,AT5G18780.4	1525.14	195.00	13.29
AT5G18790	AT5G18790.1	482.00	86.13	19.61
AT5G18800	AT5G18800.1,AT5G18800.2	745.87	574.00	82.09
AT5G18810	AT5G18810.1,AT5G18810.2	1159.00	9.00	0.81
AT5G18820	AT5G18820.1,AT5G18820.2,AT5G18820.3	2336.99	105.00	4.63
AT5G18830	AT5G18830.1,AT5G18830.2,AT5G18830.3	2997.20	342.00	11.72
AT5G18840	AT5G18840.1	1890.00	1.00	0.05
AT5G18850	AT5G18850.1	821.00	259.00	33.49
AT5G18860	AT5G18860.1,AT5G18860.2	3457.88	88.00	2.61
AT5G18900	AT5G18900.1	1259.00	326.00	27.05
AT5G18920	AT5G18920.1,AT5G18920.2	843.45	33.00	4.15
AT5G18930	AT5G18930.1	1648.00	42.00	2.64
AT5G18940	AT5G18940.1,AT5G18940.2	1712.14	469.00	28.39
AT5G18950	AT5G18950.1	1811.00	59.00	3.37
AT5G18960	AT5G18960.1,AT5G18960.2	3050.70	232.00	7.81
AT5G18970	AT5G18970.1	1122.00	91.00	8.50
AT5G18980	AT5G18980.1,AT5G18980.2,AT5G18980.3	2455.61	142.00	5.95
AT5G19000	AT5G19000.1,AT5G19000.2,AT5G19000.3	1853.83	490.00	27.35
AT5G19010	AT5G19010.1	2621.00	768.00	30.14
AT5G19020	AT5G19020.1	2366.00	65.00	2.83
AT5G19025	AT5G19025.1,AT5G19025.2	1157.19	40.00	3.62
AT5G19030	AT5G19030.1,AT5G19030.2,AT5G19030.3,AT5G19030.4,AT5G19030.5	709.32	104.00	15.68
AT5G19040	AT5G19040.1,AT5G19040.2,AT5G19040.3	1790.00	16.00	0.93
AT5G19050	AT5G19050.1	1569.00	153.00	10.13
AT5G19060	AT5G19060.1	2169.00	25.00	1.19
AT5G19070	AT5G19070.1,AT5G19070.2	1449.24	101.00	7.25
AT5G19080	AT5G19080.1	1706.00	129.00	7.84
AT5G19090	AT5G19090.1,AT5G19090.2,AT5G19090.3,AT5G19090.4,AT5G19090.5	1859.72	754.00	41.95
AT5G19100	AT5G19100.1	1660.00	8.00	0.50
AT5G19110	AT5G19110.1,AT5G19110.2	1491.00	12.00	0.84
AT5G19120	AT5G19120.1	1420.00	577.00	42.31
AT5G19130	AT5G19130.1,AT5G19130.2	2345.77	246.00	10.81
AT5G19140	AT5G19140.1,AT5G19140.2,AT5G19140.3	1087.36	15030.00	1450.91
AT5G19150	AT5G19150.1,AT5G19150.2	1349.04	246.00	19.01
AT5G19151	AT5G19151.1	428.00	25.00	6.48
AT5G19160	AT5G19160.1,AT5G19160.2	2242.00	50.00	2.30
AT5G19170	AT5G19170.1	1290.00	63.00	5.10
AT5G19180	AT5G19180.1,AT5G19180.2	1810.03	501.00	28.66
AT5G19190	AT5G19190.1	1374.00	783.00	59.39
AT5G19200	AT5G19200.1	1585.00	118.00	7.73
AT5G19210	AT5G19210.1,AT5G19210.2,AT5G19210.3	1647.00	119.00	7.50
AT5G19220	AT5G19220.1	1732.00	831.00	49.72
AT5G19230	AT5G19230.1,AT5G19230.2	1130.00	38.00	3.53
AT5G19240	AT5G19240.1	1392.00	296.00	22.15
AT5G19250	AT5G19250.1	928.00	1116.00	126.99
AT5G19260	AT5G19260.1	1332.00	82.00	6.42
AT5G19280	AT5G19280.1,AT5G19280.2	2145.88	190.00	9.14
AT5G19290	AT5G19290.1	1568.00	415.00	27.49
AT5G19300	AT5G19300.1	1701.00	118.00	7.19
AT5G19310	AT5G19310.1,AT5G19310.2	2944.39	164.00	5.72
AT5G19320	AT5G19320.1,AT5G19320.2	2026.00	152.00	7.75
