gene_id	transcript_id(s)	length	expected_count	FPKM
AT4G23440	AT4G23440.1,AT4G23440.2	3461.07	161.00	4.08
AT4G23450	AT4G23450.1,AT4G23450.2,AT4G23450.3,AT4G23450.4,AT4G23450.5,AT4G23450.6	1089.09	35.00	2.89
AT4G23460	AT4G23460.1,AT4G23460.2	2715.26	1074.99	34.82
AT4G23470	AT4G23470.1,AT4G23470.2,AT4G23470.3,AT4G23470.4	1475.93	2048.00	123.46
AT4G23490	AT4G23490.1	2129.00	113.00	4.69
AT4G23493	AT4G23493.1	730.00	3.00	0.38
AT4G23496	AT4G23496.1	1074.00	2.00	0.17
AT4G23500	AT4G23500.1	1877.00	117.00	5.52
AT4G23510	AT4G23510.1,AT4G23510.2,AT4G23510.3	1925.00	1.00	0.05
AT4G23515	AT4G23515.1,AT4G23515.2	1238.00	7.00	0.51
AT4G23530	AT4G23530.1	1777.00	254.00	12.66
AT4G23540	AT4G23540.1	3596.00	179.00	4.36
AT4G23550	AT4G23550.1	1393.00	5.00	0.32
AT4G23560	AT4G23560.1	2027.00	1.00	0.04
AT4G23570	AT4G23570.1,AT4G23570.2,AT4G23570.3	1472.55	369.00	22.30
AT4G23600	AT4G23600.1,AT4G23600.2,AT4G23600.3	1748.76	2581.00	130.80
AT4G23610	AT4G23610.1	805.00	24.00	2.71
AT4G23620	AT4G23620.1,AT4G23620.2	1279.07	115.00	8.03
AT4G23630	AT4G23630.1,AT4G23630.2	1950.00	1685.00	76.41
AT4G23640	AT4G23640.1	2965.00	503.00	14.90
AT4G23650	AT4G23650.1	2035.00	1312.00	56.97
AT4G23660	AT4G23660.1,AT4G23660.2,AT4G23660.3,AT4G23660.4,AT4G23660.5	1831.47	105.00	5.08
AT4G23670	AT4G23670.1	1121.00	2574.84	206.02
AT4G23680	AT4G23680.1	920.00	18.00	1.77
AT4G23690	AT4G23690.1	1139.00	11.00	0.87
AT4G23700	AT4G23700.1,AT4G23700.2	2792.00	12.00	0.38
AT4G23710	AT4G23710.1	860.00	460.00	48.47
AT4G23720	AT4G23720.1	1230.00	11.00	0.80
AT4G23730	AT4G23730.1,AT4G23730.2,AT4G23730.3	1864.80	436.00	20.69
AT4G23740	AT4G23740.1,AT4G23740.2	2362.22	372.00	13.88
AT4G23750	AT4G23750.1,AT4G23750.2	1713.85	105.00	5.43
AT4G23760	AT4G23760.1	557.00	194.00	32.34
AT4G23770	AT4G23770.1,AT4G23770.2	1047.88	9.00	0.77
AT4G23780	AT4G23780.1,AT4G23780.2	688.00	1.00	0.13
AT4G23790	AT4G23790.1	1781.00	209.00	10.40
AT4G23800	AT4G23800.1,AT4G23800.2	1626.00	323.00	17.63
AT4G23810	AT4G23810.1	1514.00	367.00	21.55
AT4G23820	AT4G23820.1	1695.00	1260.00	65.92
AT4G23840	AT4G23840.1	2293.00	139.00	5.35
AT4G23850	AT4G23850.1	2425.00	1650.00	59.94
AT4G23860	AT4G23860.1,AT4G23860.2,AT4G23860.3,AT4G23860.4	1826.62	208.00	10.08
AT4G23870	AT4G23870.1	1006.00	361.00	32.31
AT4G23880	AT4G23880.1	1107.00	166.00	13.46
AT4G23885	AT4G23885.1	539.00	78.00	13.47
AT4G23890	AT4G23890.1	1051.00	1980.00	169.36
AT4G23895	AT4G23895.1,AT4G23895.2,AT4G23895.3,AT4G23895.4	1677.74	301.80	15.96
AT4G23900	AT4G23900.1	978.00	85.20	7.85
AT4G23910	AT4G23910.1,AT4G23910.2	916.42	104.00	10.26
AT4G23920	AT4G23920.1	1618.00	72.00	3.95
AT4G23930	AT4G23930.1,AT4G23930.2	828.00	30.00	3.29
AT4G23940	AT4G23940.1	3030.00	421.00	12.20
AT4G23950	AT4G23950.1,AT4G23950.2	2038.00	40.00	1.73
AT4G23980	AT4G23980.1,AT4G23980.2	2975.09	381.00	11.25
AT4G23990	AT4G23990.1,AT4G23990.2	2476.78	56.00	1.99
AT4G24000	AT4G24000.1,AT4G24000.2	2027.26	69.33	3.02
AT4G24010	AT4G24010.1	2641.00	32.67	1.09
AT4G24015	AT4G24015.1	734.00	143.00	17.79
AT4G24020	AT4G24020.1,AT4G24020.2	3483.00	701.00	17.65
AT4G24026	AT4G24026.1	513.00	13.00	2.37
AT4G24030	AT4G24030.1	387.00	3.00	0.74
AT4G24040	AT4G24040.1	2321.00	25.00	0.95
AT4G24050	AT4G24050.1,AT4G24050.2	1896.00	46.00	2.15
AT4G24060	AT4G24060.1	1684.00	427.00	22.49
AT4G24080	AT4G24080.1,AT4G24080.2	824.00	2.00	0.22
AT4G24090	AT4G24090.1	1194.00	223.00	16.72
AT4G24100	AT4G24100.1,AT4G24100.2,AT4G24100.3,AT4G24100.4	2796.04	194.00	6.10
AT4G24110	AT4G24110.1	992.00	16.00	1.45
AT4G24120	AT4G24120.1	2741.00	338.00	10.84
AT4G24130	AT4G24130.1	923.00	13.00	1.27
AT4G24140	AT4G24140.1	1928.00	2.00	0.09
AT4G24150	AT4G24150.1,AT4G24150.2,AT4G24150.3	1711.25	11.00	0.57
AT4G24160	AT4G24160.1,AT4G24160.2	1761.16	305.00	15.35
AT4G24175	AT4G24175.1,AT4G24175.2	1272.07	64.00	4.49
AT4G24180	AT4G24180.1,AT4G24180.2,AT4G24180.3,AT4G24180.4,AT4G24180.5,AT4G24180.6	1159.87	8.00	0.62
AT4G24190	AT4G24190.1,AT4G24190.2	2709.19	2445.00	79.38
AT4G24200	AT4G24200.1,AT4G24200.2	4041.00	206.00	4.46
AT4G24204	AT4G24204.1,AT4G24204.2,AT4G24204.3	944.00	1.00	0.10
AT4G24210	AT4G24210.1	1204.00	260.00	19.32
AT4G24220	AT4G24220.1,AT4G24220.2	1721.96	3724.00	191.73
AT4G24230	AT4G24230.1,AT4G24230.2,AT4G24230.3,AT4G24230.4,AT4G24230.5,AT4G24230.6	1569.95	267.00	15.11
AT4G24240	AT4G24240.1,AT4G24240.2	1788.39	220.00	10.90
AT4G24250	AT4G24250.1,AT4G24250.2	1792.00	12.00	0.59
AT4G24260	AT4G24260.1,AT4G24260.2,AT4G24260.3	2064.00	6.00	0.26
AT4G24265	AT4G24265.1,AT4G24265.2,AT4G24265.3	620.00	43.00	6.39
AT4G24270	AT4G24270.1,AT4G24270.2,AT4G24270.3,AT4G24270.4	2773.15	160.00	5.07
AT4G24275	AT4G24275.1	900.00	68.00	6.83
AT4G24280	AT4G24280.1	2804.00	1640.25	51.43
AT4G24290	AT4G24290.1,AT4G24290.2,AT4G24290.3	2444.85	844.00	30.41
AT4G24320	AT4G24320.1	1762.00	29.00	1.46
AT4G24330	AT4G24330.1	1961.00	658.00	29.67
AT4G24340	AT4G24340.1	1225.00	1.02	0.07
AT4G24350	AT4G24350.1,AT4G24350.2,AT4G24350.3,AT4G24350.4	1307.50	885.98	60.49
AT4G24370	AT4G24370.1	736.00	182.00	22.58
AT4G24380	AT4G24380.1,AT4G24380.2,AT4G24380.3,AT4G24380.4,AT4G24380.5,AT4G24380.6	982.93	150.00	13.75
AT4G24390	AT4G24390.1,AT4G24390.2	2508.41	268.00	9.41
AT4G24400	AT4G24400.1,AT4G24400.2	1971.00	193.00	8.66
AT4G24413	AT4G24413.1	261.00	1.00	0.39
AT4G24430	AT4G24430.1,AT4G24430.2	1869.00	1.00	0.05
AT4G24440	AT4G24440.1,AT4G24440.2	708.08	142.00	18.35
AT4G24450	AT4G24450.1,AT4G24450.2,AT4G24450.3	4207.37	556.00	11.57
AT4G24460	AT4G24460.1,AT4G24460.2,AT4G24460.3,AT4G24460.4	1457.24	344.00	21.01
AT4G24470	AT4G24470.1,AT4G24470.2,AT4G24470.3	1349.13	260.00	17.19
AT4G24480	AT4G24480.1,AT4G24480.2,AT4G24480.3	3512.81	58.00	1.45
AT4G24490	AT4G24490.1,AT4G24490.2	2436.59	236.00	8.53
AT4G24500	AT4G24500.1,AT4G24500.2,AT4G24500.3	1403.18	191.00	12.13
AT4G24510	AT4G24510.1	1627.00	91.00	4.96
AT4G24520	AT4G24520.1,AT4G24520.2	2575.00	1722.00	58.86
AT4G24530	AT4G24530.1	2216.00	214.00	8.52
AT4G24540	AT4G24540.1	1155.00	176.00	13.65
AT4G24550	AT4G24550.1,AT4G24550.2,AT4G24550.3	1715.38	635.00	32.82
AT4G24560	AT4G24560.1	3768.00	307.00	7.14
AT4G24570	AT4G24570.1	1192.00	733.00	55.05
AT4G24580	AT4G24580.1,AT4G24580.2,AT4G24580.3	3056.00	10.00	0.29
AT4G24590	AT4G24590.1,AT4G24590.2,AT4G24590.3,AT4G24590.4,AT4G24590.5	1266.88	172.00	12.13
AT4G24610	AT4G24610.1,AT4G24610.2,AT4G24610.3,AT4G24610.4	3988.66	196.00	4.30
AT4G24615	AT4G24615.1	300.00	39.00	12.84
AT4G24620	AT4G24620.1,AT4G24620.2	2383.00	1148.00	42.45
AT4G24630	AT4G24630.1	1798.00	255.00	12.56
AT4G24660	AT4G24660.1,AT4G24660.2	879.61	99.00	10.19
AT4G24670	AT4G24670.1,AT4G24670.2	2022.00	37.00	1.62
AT4G24680	AT4G24680.1,AT4G24680.2,AT4G24680.3,AT4G24680.4,AT4G24680.5	4692.05	583.00	10.87
AT4G24690	AT4G24690.1	2742.00	3538.00	113.48
AT4G24700	AT4G24700.1	783.00	19.00	2.21
AT4G24710	AT4G24710.1,AT4G24710.2,AT4G24710.3,AT4G24710.4	1772.00	24.00	1.20
AT4G24730	AT4G24730.1,AT4G24730.2	1491.21	177.00	10.56
AT4G24740	AT4G24740.1,AT4G24740.10,AT4G24740.2,AT4G24740.3,AT4G24740.4,AT4G24740.5,AT4G24740.6,AT4G24740.7,AT4G24740.8,AT4G24740.9	1471.70	684.00	41.36
AT4G24750	AT4G24750.1	1528.00	705.00	41.02
AT4G24760	AT4G24760.1	1683.00	120.00	6.32
AT4G24770	AT4G24770.1,AT4G24770.2	1425.00	4628.00	289.23
AT4G24780	AT4G24780.1,AT4G24780.2	1810.69	352.00	17.22
AT4G24790	AT4G24790.1,AT4G24790.2,AT4G24790.3,AT4G24790.4,AT4G24790.5	3393.67	83.00	2.15
AT4G24800	AT4G24800.1,AT4G24800.2,AT4G24800.3,AT4G24800.4	2716.93	1089.00	35.25
AT4G24805	AT4G24805.1	962.00	233.00	21.85
AT4G24810	AT4G24810.1,AT4G24810.2,AT4G24810.3,AT4G24810.4,AT4G24810.5,AT4G24810.6	1723.38	343.00	17.64
AT4G24820	AT4G24820.1,AT4G24820.2	1469.76	924.00	55.94
AT4G24830	AT4G24830.1,AT4G24830.2	1917.00	418.00	19.29
AT4G24840	AT4G24840.1	2776.00	358.00	11.34
AT4G24860	AT4G24860.1,AT4G24860.2,AT4G24860.3,AT4G24860.4	3400.00	5.00	0.13
AT4G24880	AT4G24880.1,AT4G24880.2	2116.91	99.00	4.13
AT4G24900	AT4G24900.1,AT4G24900.2	1549.68	81.00	4.65
AT4G24910	AT4G24910.1	1480.00	15.00	0.90
AT4G24920	AT4G24920.1,AT4G24920.2	853.00	609.00	64.72
AT4G24930	AT4G24930.1	1104.00	511.00	41.54
AT4G24940	AT4G24940.1	1362.00	158.00	10.34
AT4G24960	AT4G24960.1,AT4G24960.2,AT4G24960.3	877.51	484.00	49.94
AT4G24970	AT4G24970.1	2834.00	122.00	3.78
AT4G24972	AT4G24972.1	1342.00	255.00	16.95
AT4G24990	AT4G24990.1,AT4G24990.2	1153.61	465.99	36.20
AT4G25000	AT4G25000.1	1606.00	70.00	3.87
AT4G25020	AT4G25020.1	1644.00	48.00	2.59
AT4G25030	AT4G25030.1,AT4G25030.2	1571.67	1000.00	56.52
AT4G25050	AT4G25050.1,AT4G25050.2	1062.34	1827.00	154.54
AT4G25070	AT4G25070.1,AT4G25070.2	2600.00	22.00	0.74
AT4G25080	AT4G25080.1,AT4G25080.2,AT4G25080.3,AT4G25080.4,AT4G25080.5,AT4G25080.6	1415.33	2847.00	179.17
AT4G25100	AT4G25100.1,AT4G25100.2,AT4G25100.3,AT4G25100.4,AT4G25100.5	1184.72	3773.00	285.14
AT4G25110	AT4G25110.1,AT4G25110.2	1830.00	108.00	5.23
AT4G25120	AT4G25120.1	3785.00	72.00	1.67
AT4G25130	AT4G25130.1	1157.00	1722.00	133.36
AT4G25150	AT4G25150.1	1254.00	63.00	4.49
AT4G25160	AT4G25160.1	3101.00	16.00	0.45
AT4G25170	AT4G25170.1,AT4G25170.2	1467.71	596.00	36.14
AT4G25180	AT4G25180.1	1264.00	209.00	14.77
AT4G25210	AT4G25210.1	1606.00	291.00	16.09
AT4G25225	AT4G25225.1,AT4G25225.2	457.19	68.00	14.03
AT4G25230	AT4G25230.1,AT4G25230.2,AT4G25230.3	2581.08	505.00	17.22
AT4G25240	AT4G25240.1,AT4G25240.2	2239.00	48.00	1.89
AT4G25260	AT4G25260.1	1527.00	144.77	8.43
AT4G25270	AT4G25270.1	1980.00	55.23	2.47
AT4G25280	AT4G25280.1,AT4G25280.2	1135.23	184.00	14.53
AT4G25290	AT4G25290.1	2381.00	189.00	7.00
AT4G25300	AT4G25300.1,AT4G25300.2	1350.00	87.27	5.77
AT4G25310	AT4G25310.1,AT4G25310.2	1950.00	73.73	3.34
AT4G25315	AT4G25315.1,AT4G25315.2,AT4G25315.3	990.37	63.00	5.73
AT4G25320	AT4G25320.1	1872.00	132.00	6.24
AT4G25340	AT4G25340.1,AT4G25340.2	1881.00	187.00	8.80
AT4G25350	AT4G25350.1	2836.00	9.00	0.28
AT4G25360	AT4G25360.1,AT4G25360.2	2248.00	207.00	8.12
AT4G25370	AT4G25370.1	1162.00	1430.00	110.25
AT4G25380	AT4G25380.1	791.00	3.00	0.35
AT4G25390	AT4G25390.1,AT4G25390.2	2530.00	109.00	3.79
AT4G25410	AT4G25410.1	1228.00	8.00	0.58
AT4G25420	AT4G25420.1,AT4G25420.2	1441.00	9.00	0.56
AT4G25430	AT4G25430.1	1683.00	2.00	0.11
AT4G25433	AT4G25433.1	751.00	3.00	0.36
AT4G25434	AT4G25434.1,AT4G25434.10,AT4G25434.11,AT4G25434.12,AT4G25434.13,AT4G25434.2,AT4G25434.3,AT4G25434.4,AT4G25434.5,AT4G25434.6,AT4G25434.7,AT4G25434.8,AT4G25434.9	1463.43	31.00	1.89
AT4G25440	AT4G25440.1,AT4G25440.2,AT4G25440.3	1846.00	127.00	6.09
AT4G25450	AT4G25450.1,AT4G25450.2,AT4G25450.3	2328.77	528.00	19.99
AT4G25470	AT4G25470.1	986.00	64.64	5.91
AT4G25480	AT4G25480.1	1391.00	41.94	2.69
AT4G25490	AT4G25490.1	1217.00	42.42	3.12
AT4G25500	AT4G25500.1,AT4G25500.2,AT4G25500.3,AT4G25500.4,AT4G25500.5,AT4G25500.6,AT4G25500.7,AT4G25500.8	1502.06	1225.00	72.53
AT4G25510	AT4G25510.1	608.00	1.00	0.15
AT4G25515	AT4G25515.1	2398.00	137.77	5.06
AT4G25520	AT4G25520.1,AT4G25520.2	3022.97	495.23	14.39
AT4G25540	AT4G25540.1	3638.00	18.00	0.43
AT4G25550	AT4G25550.1	1155.00	525.00	40.73
AT4G25560	AT4G25560.1,AT4G25560.2	813.00	1.00	0.11
AT4G25570	AT4G25570.1,AT4G25570.2	1029.00	1486.00	129.92
AT4G25600	AT4G25600.1,AT4G25600.2,AT4G25600.3,AT4G25600.4	1088.50	72.00	5.94
AT4G25610	AT4G25610.1,AT4G25610.2,AT4G25610.3	2319.15	96.00	3.65
AT4G25620	AT4G25620.1	2077.00	729.00	31.00
AT4G25630	AT4G25630.1	1339.00	192.13	12.80
AT4G25640	AT4G25640.1,AT4G25640.2,AT4G25640.3	1802.36	603.00	29.63
AT4G25650	AT4G25650.1,AT4G25650.2	1879.05	1360.00	64.05
AT4G25660	AT4G25660.1	1645.00	582.89	31.45
AT4G25670	AT4G25670.1,AT4G25670.2	1213.00	448.27	33.06
AT4G25680	AT4G25680.1	1420.00	300.11	18.82
AT4G25690	AT4G25690.1,AT4G25690.2	1157.14	326.73	25.30
AT4G25700	AT4G25700.1,AT4G25700.2,AT4G25700.3	1392.38	201.00	12.86
AT4G25707	AT4G25707.1,AT4G25707.2	1144.00	23.00	1.80
AT4G25710	AT4G25710.1,AT4G25710.2	1413.57	105.00	6.62
AT4G25720	AT4G25720.1,AT4G25720.2,AT4G25720.3,AT4G25720.4,AT4G25720.5	1187.25	304.00	22.92
AT4G25730	AT4G25730.1	2856.00	262.00	8.06
AT4G25740	AT4G25740.1,AT4G25740.2	962.00	646.00	60.57
AT4G25750	AT4G25750.1	2017.00	15.00	0.66
AT4G25760	AT4G25760.1	928.00	35.00	3.41
AT4G25770	AT4G25770.1,AT4G25770.2	1864.94	270.00	12.81
AT4G25780	AT4G25780.1	1219.00	41.00	3.01
AT4G25800	AT4G25800.1,AT4G25800.2	2257.85	50.00	1.95
AT4G25810	AT4G25810.1	1373.00	81.00	5.26
AT4G25830	AT4G25830.1	1349.00	117.00	7.74
AT4G25835	AT4G25835.1	2231.00	58.00	2.29
AT4G25840	AT4G25840.1	1344.00	224.00	14.87
AT4G25870	AT4G25870.1	2036.00	199.00	8.64
AT4G25880	AT4G25880.1,AT4G25880.2,AT4G25880.3,AT4G25880.4,AT4G25880.5	2905.35	692.00	20.93
AT4G25890	AT4G25890.1	778.00	117.00	13.69
AT4G25900	AT4G25900.1	1446.00	488.00	30.04
AT4G25910	AT4G25910.1	1148.00	385.99	30.13
AT4G25940	AT4G25940.1	2296.00	900.00	34.56
AT4G25950	AT4G25950.1,AT4G25950.2	895.00	3.00	0.30
AT4G25960	AT4G25960.1	4171.00	282.00	5.92
AT4G25970	AT4G25970.1	2330.00	1336.00	50.55
AT4G25980	AT4G25980.1,AT4G25980.2	973.51	20.00	1.85
AT4G25990	AT4G25990.1,AT4G25990.2,AT4G25990.3	2084.19	83.00	3.52
AT4G26000	AT4G26000.1	2001.00	313.00	13.83
AT4G26010	AT4G26010.1,AT4G26010.2	1648.00	2.00	0.11
AT4G26020	AT4G26020.1,AT4G26020.2,AT4G26020.3	831.00	1.00	0.11
AT4G26050	AT4G26050.1	1772.00	4.00	0.20
AT4G26055	AT4G26055.1	598.00	10.00	1.55
AT4G26060	AT4G26060.1	1008.00	137.00	12.24
AT4G26070	AT4G26070.1,AT4G26070.2,AT4G26070.3,AT4G26070.4,AT4G26070.5	1444.05	535.00	32.98
AT4G26080	AT4G26080.1	2169.00	598.00	24.33
AT4G26090	AT4G26090.1	3535.00	520.00	12.90
AT4G26100	AT4G26100.1	2077.00	566.00	24.07
AT4G26110	AT4G26110.1,AT4G26110.2	1688.66	584.00	30.67
AT4G26120	AT4G26120.1,AT4G26120.2	1866.00	29.00	1.38
AT4G26130	AT4G26130.1	1559.00	1100.00	62.69
AT4G26140	AT4G26140.1,AT4G26140.2,AT4G26140.3,AT4G26140.4,AT4G26140.5,AT4G26140.6,AT4G26140.7,AT4G26140.8,AT4G26140.9	2740.63	91.00	2.92
AT4G26145	AT4G26145.1	198.00	8.00	4.30
AT4G26150	AT4G26150.1	1632.00	78.00	4.24
AT4G26160	AT4G26160.1	958.00	189.00	17.80
AT4G26170	AT4G26170.1	1523.00	3.00	0.18
AT4G26180	AT4G26180.1,AT4G26180.2	1513.00	97.00	5.70
AT4G26190	AT4G26190.1,AT4G26190.2,AT4G26190.3,AT4G26190.4,AT4G26190.5	3680.58	514.99	12.26
AT4G26200	AT4G26200.1	1693.00	5.00	0.26
AT4G26210	AT4G26210.1,AT4G26210.2	785.39	195.00	22.59
AT4G26220	AT4G26220.1	1098.00	2.00	0.16
AT4G26230	AT4G26230.1	762.00	584.00	69.85
AT4G26240	AT4G26240.1	1288.00	271.00	18.79
AT4G26260	AT4G26260.1,AT4G26260.2	1324.00	7.99	0.54
AT4G26270	AT4G26270.1	2196.00	344.48	13.84
AT4G26288	AT4G26288.1	719.00	169.00	21.49
AT4G26290	AT4G26290.1	228.00	19.00	8.61
AT4G26300	AT4G26300.1,AT4G26300.2,AT4G26300.3,AT4G26300.4,AT4G26300.5	2262.47	680.50	26.53
AT4G26310	AT4G26310.1,AT4G26310.2	1311.61	174.00	11.84
AT4G26320	AT4G26320.1	588.00	2.00	0.31
AT4G26330	AT4G26330.1,AT4G26330.2	2354.00	2.00	0.07
AT4G26370	AT4G26370.1,AT4G26370.2,AT4G26370.3	1445.58	675.00	41.57
AT4G26380	AT4G26380.1	3051.00	1.00	0.03
AT4G26390	AT4G26390.1	1784.00	2.00	0.10
AT4G26400	AT4G26400.1,AT4G26400.2	1642.58	423.00	22.85
AT4G26410	AT4G26410.1	1249.00	513.00	36.71
AT4G26415	AT4G26415.1	1248.00	5.00	0.36
AT4G26430	AT4G26430.1	1494.00	104.00	6.19
AT4G26450	AT4G26450.1,AT4G26450.2	2876.85	322.00	9.84
AT4G26455	AT4G26455.1	2071.00	162.00	6.91
AT4G26470	AT4G26470.1,AT4G26470.2,AT4G26470.3	1145.64	8.00	0.63
AT4G26480	AT4G26480.1,AT4G26480.2,AT4G26480.3	1684.05	1139.00	59.99
AT4G26490	AT4G26490.1	1032.00	60.00	5.23
AT4G26500	AT4G26500.1	1444.00	262.00	16.15
AT4G26510	AT4G26510.1,AT4G26510.2,AT4G26510.3,AT4G26510.4	3180.02	847.00	23.38
AT4G26520	AT4G26520.1,AT4G26520.2,AT4G26520.3,AT4G26520.4	1484.05	591.99	35.49
AT4G26530	AT4G26530.1,AT4G26530.2,AT4G26530.3	1382.63	5678.01	366.02
AT4G26540	AT4G26540.1	3781.00	517.00	11.98
AT4G26550	AT4G26550.1,AT4G26550.2	1231.00	112.00	8.14
AT4G26555	AT4G26555.1,AT4G26555.2,AT4G26555.3	903.31	379.00	37.94
AT4G26570	AT4G26570.1,AT4G26570.2	1237.77	433.00	31.28
AT4G26580	AT4G26580.1,AT4G26580.2	1409.00	6.00	0.38
AT4G26590	AT4G26590.1	2718.00	138.00	4.47
AT4G26600	AT4G26600.1,AT4G26600.2,AT4G26600.3,AT4G26600.4,AT4G26600.5,AT4G26600.6,AT4G26600.7,AT4G26600.8	2551.15	101.00	3.49
AT4G26610	AT4G26610.1	2158.00	497.00	20.33
AT4G26620	AT4G26620.1	2074.00	445.00	18.95
AT4G26630	AT4G26630.1,AT4G26630.2	2917.90	1672.00	50.35
AT4G26640	AT4G26640.1,AT4G26640.2,AT4G26640.3,AT4G26640.4,AT4G26640.5,AT4G26640.6,AT4G26640.7	2240.38	732.00	28.82
AT4G26650	AT4G26650.1,AT4G26650.2	2440.55	409.00	14.76
AT4G26660	AT4G26660.1	2778.00	75.00	2.37
AT4G26670	AT4G26670.1	1333.00	920.00	61.58
AT4G26680	AT4G26680.1,AT4G26680.2	1778.00	87.00	4.34
AT4G26690	AT4G26690.1	2854.00	1900.00	58.52
AT4G26700	AT4G26700.1,AT4G26700.2,AT4G26700.3,AT4G26700.4,AT4G26700.5,AT4G26700.6,AT4G26700.7	2566.42	689.00	23.63
AT4G26710	AT4G26710.1,AT4G26710.2	758.00	2155.00	259.18
AT4G26720	AT4G26720.1	1617.00	251.00	13.78
AT4G26750	AT4G26750.1	1638.00	298.00	16.15
AT4G26760	AT4G26760.1	2223.00	269.00	10.68
AT4G26770	AT4G26770.1	1845.00	9.00	0.43
AT4G26780	AT4G26780.1	1509.00	80.00	4.71
AT4G26790	AT4G26790.1,AT4G26790.2	1680.00	75.98	4.01
AT4G26800	AT4G26800.1,AT4G26800.2,AT4G26800.3	1842.00	21.00	1.01
AT4G26810	AT4G26810.1,AT4G26810.2	668.67	22.00	3.02
AT4G26830	AT4G26830.1,AT4G26830.2	1773.00	2.00	0.10
AT4G26840	AT4G26840.1	844.00	535.00	57.49
AT4G26850	AT4G26850.1	2191.00	1367.00	55.06
AT4G26860	AT4G26860.1,AT4G26860.2	1145.52	483.00	37.79
AT4G26870	AT4G26870.1	1940.00	906.24	41.31
AT4G26890	AT4G26890.1	1570.00	11.00	0.62
AT4G26900	AT4G26900.1	2120.00	390.00	16.24
AT4G26910	AT4G26910.1,AT4G26910.2,AT4G26910.3	1733.68	654.00	33.44
AT4G26940	AT4G26940.1,AT4G26940.2	2161.19	285.00	11.64
AT4G26950	AT4G26950.1,AT4G26950.2	986.00	3.00	0.27
AT4G26960	AT4G26960.1	725.00	42.00	5.29
AT4G26965	AT4G26965.1,AT4G26965.2	1015.06	65.00	5.76
AT4G26970	AT4G26970.1	3349.00	1621.00	42.46
AT4G26980	AT4G26980.1	1377.00	109.00	7.06
AT4G26990	AT4G26990.1	1866.00	67.00	3.18
AT4G27000	AT4G27000.1	1779.00	1376.00	68.52
AT4G27010	AT4G27010.1,AT4G27010.2	7869.25	112.00	1.24
AT4G27020	AT4G27020.1	1923.00	187.00	8.60
AT4G27030	AT4G27030.1	1150.00	116.00	9.04
AT4G27040	AT4G27040.1,AT4G27040.2,AT4G27040.3,AT4G27040.4,AT4G27040.5,AT4G27040.6	1481.54	387.00	23.24
AT4G27050	AT4G27050.1,AT4G27050.2,AT4G27050.3,AT4G27050.4,AT4G27050.5	1878.71	142.00	6.69
AT4G27060	AT4G27060.1	3070.00	277.00	7.92
AT4G27070	AT4G27070.1	2002.00	89.01	3.93
AT4G27080	AT4G27080.1,AT4G27080.2	1964.78	364.00	16.38
AT4G27090	AT4G27090.1	730.00	2378.00	297.55
AT4G27100	AT4G27100.1,AT4G27100.2	2010.08	334.00	14.69
AT4G27120	AT4G27120.1,AT4G27120.2,AT4G27120.3	1309.68	167.00	11.38
AT4G27130	AT4G27130.1	960.00	2582.83	242.69
AT4G27180	AT4G27180.1,AT4G27180.2	2594.71	527.00	17.88
AT4G27220	AT4G27220.1,AT4G27220.2	3179.00	6.00	0.17
AT4G27230	AT4G27230.1,AT4G27230.2	644.39	359.01	51.25
AT4G27240	AT4G27240.1,AT4G27240.2	1759.80	126.00	6.34
AT4G27250	AT4G27250.1,AT4G27250.2	1216.00	5.00	0.37
AT4G27260	AT4G27260.1	2357.00	282.00	10.55
AT4G27270	AT4G27270.1,AT4G27270.2,AT4G27270.3,AT4G27270.4	1090.72	82.00	6.75
AT4G27280	AT4G27280.1	1207.00	1060.00	78.58
AT4G27290	AT4G27290.1,AT4G27290.2	2403.00	2.00	0.07
AT4G27300	AT4G27300.1	3145.00	423.00	11.81
AT4G27310	AT4G27310.1	1427.00	65.00	4.06
AT4G27320	AT4G27320.1,AT4G27320.2	1402.70	631.00	40.08
AT4G27330	AT4G27330.1	1329.00	1.00	0.07
AT4G27340	AT4G27340.1,AT4G27340.2,AT4G27340.3	2212.32	144.00	5.74
AT4G27350	AT4G27350.1	1382.00	55.00	3.55
AT4G27370	AT4G27370.1,AT4G27370.2,AT4G27370.3,AT4G27370.4	3618.15	61.00	1.48
AT4G27380	AT4G27380.1	779.00	139.00	16.24
AT4G27390	AT4G27390.1	1105.00	171.00	13.89
AT4G27410	AT4G27410.1,AT4G27410.2,AT4G27410.3	1168.48	699.00	53.58
AT4G27430	AT4G27430.1,AT4G27430.2	3863.90	744.00	16.87
AT4G27435	AT4G27435.1	1302.00	111.00	7.61
AT4G27440	AT4G27440.1,AT4G27440.2	1641.00	13852.04	749.15
AT4G27450	AT4G27450.1	1367.00	540.00	35.22
AT4G27460	AT4G27460.1	1551.00	40.00	2.29
AT4G27470	AT4G27470.1	1179.00	278.22	21.13
AT4G27480	AT4G27480.1,AT4G27480.2,AT4G27480.3	1823.26	43.00	2.09
AT4G27490	AT4G27490.1,AT4G27490.2,AT4G27490.3,AT4G27490.4,AT4G27490.5,AT4G27490.6,AT4G27490.7	1090.13	40.00	3.29
AT4G27500	AT4G27500.1,AT4G27500.2	2360.65	1642.07	61.31
AT4G27510	AT4G27510.1,AT4G27510.2	1944.00	8.00	0.36
AT4G27520	AT4G27520.1	1846.00	1201.00	57.59
