gene_id	transcript_id(s)	length	expected_count	FPKM
AT4G20480	AT4G20480.1,AT4G20480.2	1402.47	545.00	35.09
AT4G20535	AT4G20535.1	789.00	0.22	0.03
AT4G20545	AT4G20545.1	789.00	0.22	0.03
AT4G20555	AT4G20555.1	789.00	0.22	0.03
AT4G20565	AT4G20565.1	789.00	0.22	0.03
AT4G20575	AT4G20575.1	789.00	0.22	0.03
AT4G20690	AT4G20690.1	417.00	5.18	1.20
AT4G20700	AT4G20700.1,AT4G20700.2	2217.00	73.92	2.98
AT4G20720	AT4G20720.1,AT4G20720.2	2818.00	132.52	4.19
AT4G20740	AT4G20740.1	2777.00	79.00	2.54
AT4G20760	AT4G20760.1,AT4G20760.2	1176.00	245.00	18.91
AT4G20770	AT4G20770.1	2325.00	9.00	0.35
AT4G20780	AT4G20780.1	981.00	131.00	12.20
AT4G20820	AT4G20820.1	1955.00	3.00	0.14
AT4G20830	AT4G20830.1,AT4G20830.2	1872.68	706.84	33.85
AT4G20835	AT4G20835.1	946.00	237.00	22.92
AT4G20840	AT4G20840.1	1952.00	110.16	5.06
AT4G20850	AT4G20850.1	4539.00	2045.00	39.94
AT4G20860	AT4G20860.1	1846.00	147.00	7.14
AT4G20870	AT4G20870.1,AT4G20870.2	1106.18	316.00	25.98
AT4G20880	AT4G20880.1	2058.00	215.00	9.35
AT4G20890	AT4G20890.1	2180.00	1702.39	69.85
AT4G20900	AT4G20900.1,AT4G20900.2	1305.00	5.00	0.35
AT4G20910	AT4G20910.1,AT4G20910.2	3253.00	190.00	5.19
AT4G20920	AT4G20920.1,AT4G20920.2,AT4G20920.3,AT4G20920.4,AT4G20920.5	2756.21	17.00	0.55
AT4G20930	AT4G20930.1,AT4G20930.2	1436.71	196.00	12.31
AT4G20935	AT4G20935.1	261.00	5.00	1.96
AT4G20940	AT4G20940.1	3356.00	169.00	4.48
AT4G20953	AT4G20953.1	769.00	34.55	4.15
AT4G20960	AT4G20960.1	2280.00	273.00	10.70
AT4G20970	AT4G20970.1	940.00	18.00	1.75
AT4G20980	AT4G20980.1,AT4G20980.2,AT4G20980.3,AT4G20980.4	2141.22	779.43	32.57
AT4G20990	AT4G20990.1	826.00	1.00	0.11
AT4G21010	AT4G21010.1	859.00	1.00	0.11
AT4G21060	AT4G21060.1,AT4G21060.2	2520.74	118.00	4.18
AT4G21065	AT4G21065.1,AT4G21065.2	1953.29	29.00	1.33
AT4G21070	AT4G21070.1	3133.00	63.00	1.79
AT4G21090	AT4G21090.1,AT4G21090.2,AT4G21090.3	993.45	143.00	13.14
AT4G21100	AT4G21100.1	3720.00	263.00	6.28
AT4G21105	AT4G21105.1,AT4G21105.2,AT4G21105.3	759.20	978.00	119.01
AT4G21110	AT4G21110.1,AT4G21110.2	877.19	441.00	46.13
AT4G21120	AT4G21120.1,AT4G21120.2	2433.56	48.00	1.76
AT4G21130	AT4G21130.1	1465.00	1.00	0.06
AT4G21140	AT4G21140.1	1134.00	67.00	5.37
AT4G21150	AT4G21150.1,AT4G21150.2,AT4G21150.3	2399.28	913.99	34.02
AT4G21160	AT4G21160.1,AT4G21160.2,AT4G21160.3,AT4G21160.4	1425.59	478.00	30.26
AT4G21170	AT4G21170.1	1758.00	27.00	1.38
AT4G21180	AT4G21180.1,AT4G21180.2	2165.57	310.00	12.80
AT4G21190	AT4G21190.1	1313.00	180.00	12.40
AT4G21192	AT4G21192.1,AT4G21192.2	701.00	123.00	16.28
AT4G21200	AT4G21200.1,AT4G21200.2,AT4G21200.3	1255.00	10.00	0.72
AT4G21210	AT4G21210.1,AT4G21210.2	1455.15	1442.00	89.39
AT4G21215	AT4G21215.1,AT4G21215.2	1349.85	471.00	31.54
AT4G21220	AT4G21220.1	1135.00	19.00	1.52
AT4G21230	AT4G21230.1	2034.00	5.00	0.22
AT4G21270	AT4G21270.1	2926.00	147.00	4.47
AT4G21280	AT4G21280.1,AT4G21280.2	970.06	4393.00	413.83
AT4G21300	AT4G21300.1	2735.00	24.00	0.78
AT4G21310	AT4G21310.1,AT4G21310.2	880.85	49.00	5.10
AT4G21320	AT4G21320.1	1334.00	23.76	1.61
AT4G21323	AT4G21323.1	3029.00	17.24	0.51
AT4G21326	AT4G21326.1	3185.00	443.00	12.37
AT4G21330	AT4G21330.1	624.00	1.00	0.15
AT4G21350	AT4G21350.1	1125.00	77.00	6.22
AT4G21380	AT4G21380.1,AT4G21380.2	3090.23	331.00	9.53
AT4G21390	AT4G21390.1,AT4G21390.2	2965.00	42.00	1.26
AT4G21400	AT4G21400.1,AT4G21400.2,AT4G21400.3,AT4G21400.4,AT4G21400.5,AT4G21400.6,AT4G21400.7,AT4G21400.8	2093.04	123.78	5.29
AT4G21410	AT4G21410.1,AT4G21410.2,AT4G21410.3	2284.14	187.16	7.32
AT4G21430	AT4G21430.1	2935.00	203.00	6.16
AT4G21440	AT4G21440.1	1396.00	10.00	0.65
AT4G21445	AT4G21445.1	826.00	235.00	26.18
AT4G21450	AT4G21450.1,AT4G21450.2,AT4G21450.3	1411.62	1077.00	68.88
AT4G21460	AT4G21460.1,AT4G21460.2	1646.00	208.69	11.40
AT4G21470	AT4G21470.1	1445.00	248.00	15.48
AT4G21480	AT4G21480.1	1526.00	39.00	2.30
AT4G21490	AT4G21490.1,AT4G21490.2	1943.00	5.00	0.23
AT4G21500	AT4G21500.1	1026.00	21.00	1.87
AT4G21510	AT4G21510.1,AT4G21510.2	1420.02	96.00	6.10
AT4G21515	AT4G21515.1	354.00	2.00	0.55
AT4G21520	AT4G21520.1,AT4G21520.2	1552.00	121.00	7.02
AT4G21530	AT4G21530.1	2670.00	114.00	3.81
AT4G21534	AT4G21534.1,AT4G21534.2	1722.12	197.00	10.28
AT4G21540	AT4G21540.1,AT4G21540.2,AT4G21540.3	1896.85	336.00	15.88
AT4G21550	AT4G21550.1,AT4G21550.2,AT4G21550.3	2369.26	149.00	5.62
AT4G21560	AT4G21560.1,AT4G21560.2,AT4G21560.3	1409.61	408.00	26.13
AT4G21570	AT4G21570.1,AT4G21570.2	1558.00	962.00	55.60
AT4G21580	AT4G21580.1,AT4G21580.2,AT4G21580.3	1253.06	522.00	37.73
AT4G21585	AT4G21585.1,AT4G21585.2,AT4G21585.3,AT4G21585.4,AT4G21585.5,AT4G21585.6	1072.06	137.00	11.63
AT4G21590	AT4G21590.1,AT4G21590.2	1171.94	65.00	5.03
AT4G21610	AT4G21610.1,AT4G21610.2	687.34	114.00	15.40
AT4G21620	AT4G21620.1,AT4G21620.2	673.75	213.00	29.39
AT4G21650	AT4G21650.1	2536.00	1862.00	65.51
AT4G21660	AT4G21660.1,AT4G21660.2,AT4G21660.3	2178.35	1355.00	55.64
AT4G21670	AT4G21670.1	3900.00	308.00	7.01
AT4G21680	AT4G21680.1	2186.00	33.00	1.35
AT4G21690	AT4G21690.1	1050.00	2.00	0.17
AT4G21700	AT4G21700.1	2923.00	71.00	2.16
AT4G21705	AT4G21705.1	1815.00	57.00	2.82
AT4G21710	AT4G21710.1	4052.00	823.00	18.02
AT4G21720	AT4G21720.1,AT4G21720.2,AT4G21720.3	949.34	106.00	10.21
AT4G21740	AT4G21740.1	1086.00	154.00	12.90
AT4G21750	AT4G21750.1,AT4G21750.2,AT4G21750.3,AT4G21750.4	3230.55	446.00	12.28
AT4G21760	AT4G21760.1,AT4G21760.2	1744.00	57.00	2.94
AT4G21770	AT4G21770.1,AT4G21770.2	1821.00	254.00	12.52
AT4G21780	AT4G21780.1,AT4G21780.2,AT4G21780.3	771.43	11.00	1.32
AT4G21790	AT4G21790.1	1708.00	811.00	42.67
AT4G21800	AT4G21800.1,AT4G21800.2	1396.46	245.00	15.84
AT4G21810	AT4G21810.1	1235.00	806.00	59.14
AT4G21820	AT4G21820.1,AT4G21820.2,AT4G21820.3	4071.00	109.00	2.38
AT4G21830	AT4G21830.1,AT4G21830.2	940.00	33.57	3.27
AT4G21840	AT4G21840.1	878.00	19.43	2.03
AT4G21850	AT4G21850.1,AT4G21850.2	954.26	158.00	15.14
AT4G21860	AT4G21860.1,AT4G21860.2,AT4G21860.3,AT4G21860.4	839.48	1592.00	174.36
AT4G21865	AT4G21865.1	989.00	32.00	2.95
AT4G21870	AT4G21870.1	1032.00	60.00	5.30
AT4G21880	AT4G21880.1,AT4G21880.2	2590.02	69.00	2.38
AT4G21890	AT4G21890.1	2096.00	83.00	3.54
AT4G21900	AT4G21900.1	2032.00	90.00	3.97
AT4G21903	AT4G21903.1,AT4G21903.2,AT4G21903.3	1830.25	48.01	2.35
AT4G21910	AT4G21910.1,AT4G21910.2,AT4G21910.3,AT4G21910.4	2329.20	1133.99	43.50
AT4G21920	AT4G21920.1	844.00	48.00	5.23
AT4G21926	AT4G21926.1	707.00	19.00	2.49
AT4G21930	AT4G21930.1	827.00	43.00	4.78
AT4G21940	AT4G21940.1,AT4G21940.2,AT4G21940.3	2115.87	54.00	2.28
AT4G21950	AT4G21950.1	352.00	2.00	0.56
AT4G21960	AT4G21960.1	1829.00	56216.00	2758.08
AT4G21970	AT4G21970.1	1135.00	56.00	4.48
AT4G21980	AT4G21980.1,AT4G21980.2	829.19	535.83	59.45
AT4G21990	AT4G21990.1,AT4G21990.2	1785.00	761.00	38.28
AT4G22000	AT4G22000.1	780.00	265.00	31.35
AT4G22010	AT4G22010.1	2122.00	844.00	35.59
AT4G22030	AT4G22030.1	1400.00	2.00	0.13
AT4G22070	AT4G22070.1,AT4G22070.2,AT4G22070.3,AT4G22070.4	1870.00	3.00	0.14
AT4G22080	AT4G22080.1	1596.00	32.87	1.85
AT4G22090	AT4G22090.1	1185.00	1.13	0.09
AT4G22120	AT4G22120.1,AT4G22120.2,AT4G22120.3,AT4G22120.4,AT4G22120.5,AT4G22120.6	2628.54	293.00	9.94
AT4G22130	AT4G22130.1,AT4G22130.2	2458.68	364.00	13.22
AT4G22140	AT4G22140.1,AT4G22140.2,AT4G22140.3	1342.77	388.00	26.12
AT4G22150	AT4G22150.1	1101.00	385.00	31.81
AT4G22160	AT4G22160.1,AT4G22160.2	889.60	365.00	37.63
AT4G22170	AT4G22170.1	1296.00	3.00	0.21
AT4G22190	AT4G22190.1	1539.00	576.00	33.71
AT4G22200	AT4G22200.1,AT4G22200.2	3192.00	269.00	7.50
AT4G22212	AT4G22212.1	790.00	2.00	0.23
AT4G22220	AT4G22220.1	1021.00	1741.00	155.52
AT4G22235	AT4G22235.1,AT4G22235.2	615.00	2.00	0.30
AT4G22240	AT4G22240.1	1415.00	2300.00	146.73
AT4G22250	AT4G22250.1	1109.00	59.00	4.84
AT4G22260	AT4G22260.1	1604.00	552.00	30.97
AT4G22270	AT4G22270.1,AT4G22270.2	1535.11	65.00	3.81
AT4G22280	AT4G22280.1,AT4G22280.2	1507.00	29.67	1.77
AT4G22285	AT4G22285.1,AT4G22285.2	2266.94	410.37	16.18
AT4G22290	AT4G22290.1	1904.00	348.00	16.39
AT4G22300	AT4G22300.1	1110.00	146.00	11.96
AT4G22305	AT4G22305.1,AT4G22305.2	1059.97	155.00	13.32
AT4G22310	AT4G22310.1	948.00	460.00	44.38
AT4G22320	AT4G22320.1,AT4G22320.2	1212.00	63.00	4.71
AT4G22330	AT4G22330.1	1456.00	606.00	37.54
AT4G22340	AT4G22340.1,AT4G22340.2,AT4G22340.3	1579.37	235.00	13.40
AT4G22350	AT4G22350.1,AT4G22350.2,AT4G22350.3,AT4G22350.4	2168.55	195.71	8.07
AT4G22360	AT4G22360.1	2077.00	385.00	16.59
AT4G22370	AT4G22370.1,AT4G22370.2,AT4G22370.3	526.14	6.00	1.08
AT4G22380	AT4G22380.1	775.00	261.00	31.08
AT4G22390	AT4G22390.1,AT4G22390.2	1513.50	28.00	1.67
AT4G22410	AT4G22410.1,AT4G22410.2	1110.00	3.25	0.27
AT4G22460	AT4G22460.1	700.00	1.00	0.13
AT4G22463	AT4G22463.1	540.00	2.00	0.35
AT4G22467	AT4G22467.1	1237.00	13.00	0.95
AT4G22470	AT4G22470.1	1317.00	20.00	1.37
AT4G22475	AT4G22475.1,AT4G22475.2	1959.21	27.00	1.23
AT4G22485	AT4G22485.1	1971.00	48.00	2.18
AT4G22490	AT4G22490.1	784.00	641.00	75.41
AT4G22495	AT4G22495.1	1739.00	52.00	2.69
AT4G22505	AT4G22505.1	1864.00	73.00	3.51
AT4G22510	AT4G22510.1,AT4G22510.2	584.36	24.97	4.01
AT4G22513	AT4G22513.1	631.00	16.49	2.44
AT4G22517	AT4G22517.1	620.00	16.51	2.49
AT4G22520	AT4G22520.1	357.00	8.00	2.20
AT4G22530	AT4G22530.1,AT4G22530.2	1625.96	90.00	4.98
AT4G22540	AT4G22540.1,AT4G22540.2,AT4G22540.3,AT4G22540.4,AT4G22540.5,AT4G22540.6	2345.54	1314.00	50.05
AT4G22550	AT4G22550.1	1073.00	53.00	4.50
AT4G22560	AT4G22560.1	1009.00	20.00	1.81
AT4G22570	AT4G22570.1,AT4G22570.2	1103.56	293.00	24.15
AT4G22580	AT4G22580.1	1711.00	116.00	6.09
AT4G22590	AT4G22590.1	1763.00	117.00	5.96
AT4G22600	AT4G22600.1	822.00	3.00	0.34
AT4G22620	AT4G22620.1	1003.00	3.00	0.27
AT4G22670	AT4G22670.1	1875.00	1017.00	48.65
AT4G22690	AT4G22690.1	2392.00	3408.54	127.26
AT4G22710	AT4G22710.1	1855.00	180.46	8.73
AT4G22720	AT4G22720.1,AT4G22720.2	1508.59	231.00	13.80
AT4G22730	AT4G22730.1,AT4G22730.2	2639.00	60.00	2.03
AT4G22740	AT4G22740.1,AT4G22740.2	1336.05	504.00	34.11
AT4G22745	AT4G22745.1	994.00	180.00	16.53
AT4G22750	AT4G22750.1	1184.00	504.00	38.63
AT4G22755	AT4G22755.1	1187.00	106.00	8.10
AT4G22756	AT4G22756.1	1407.00	96.00	6.16
AT4G22758	AT4G22758.1,AT4G22758.2	1283.00	21.99	1.55
AT4G22760	AT4G22760.1	2934.00	33.00	1.00
AT4G22770	AT4G22770.1,AT4G22770.2	1520.57	100.00	5.93
AT4G22780	AT4G22780.1,AT4G22780.2	2021.00	376.00	16.66
AT4G22790	AT4G22790.1	1718.00	42.00	2.20
AT4G22820	AT4G22820.1,AT4G22820.2	1066.27	317.00	27.07
AT4G22830	AT4G22830.1,AT4G22830.2	1016.00	106.00	9.52
AT4G22840	AT4G22840.1	1502.00	208.00	12.48
AT4G22850	AT4G22850.1,AT4G22850.2	1524.00	113.00	6.68
AT4G22860	AT4G22860.1,AT4G22860.2,AT4G22860.3	2292.23	75.00	2.92
AT4G22880	AT4G22880.1,AT4G22880.2,AT4G22880.3	1271.69	192.00	13.67
AT4G22890	AT4G22890.1,AT4G22890.2,AT4G22890.3,AT4G22890.4,AT4G22890.5	1425.29	2289.01	144.95
AT4G22900	AT4G22900.1	1549.00	10.00	0.58
AT4G22910	AT4G22910.1	2136.00	148.00	6.20
AT4G22920	AT4G22920.1,AT4G22920.2	1686.00	325.00	17.33
AT4G22930	AT4G22930.1,AT4G22930.2	1834.64	417.00	20.39
AT4G22940	AT4G22940.1,AT4G22940.2	1811.00	66.00	3.27
AT4G22950	AT4G22950.1,AT4G22950.2,AT4G22950.3	821.90	6.00	0.67
AT4G22960	AT4G22960.1	1951.00	7.00	0.32
AT4G22970	AT4G22970.1,AT4G22970.2,AT4G22970.3	6875.32	108.00	1.39
AT4G22980	AT4G22980.1	1972.00	105.00	4.77
AT4G22990	AT4G22990.1,AT4G22990.2,AT4G22990.3	2488.36	338.00	12.12
AT4G23000	AT4G23000.1,AT4G23000.2	3617.00	141.24	3.47
AT4G23010	AT4G23010.1,AT4G23010.2,AT4G23010.3	1579.45	512.00	29.18
AT4G23015	AT4G23015.1	276.00	230.00	84.46
AT4G23020	AT4G23020.1,AT4G23020.2	1597.00	33.00	1.86
AT4G23030	AT4G23030.1	1821.00	26.00	1.28
AT4G23040	AT4G23040.1	2048.00	172.00	7.52
AT4G23050	AT4G23050.1,AT4G23050.2	2823.52	194.00	6.12
AT4G23060	AT4G23060.1	2146.00	220.00	9.17
AT4G23070	AT4G23070.1	1082.00	1.00	0.08
AT4G23100	AT4G23100.1,AT4G23100.2,AT4G23100.3	2338.88	2617.00	99.96
AT4G23130	AT4G23130.1,AT4G23130.2,AT4G23130.3	2280.51	229.00	8.97
AT4G23140	AT4G23140.1,AT4G23140.2	2303.22	910.96	35.34
AT4G23150	AT4G23150.1	2236.00	200.27	8.01
AT4G23160	AT4G23160.1,AT4G23160.2,AT4G23160.3	3056.19	125.60	3.66
AT4G23170	AT4G23170.1	1824.00	737.43	36.28
AT4G23180	AT4G23180.1,AT4G23180.2,AT4G23180.3	2309.11	1243.61	48.12
AT4G23190	AT4G23190.1,AT4G23190.2,AT4G23190.3,AT4G23190.4	2100.78	140.27	5.98
AT4G23200	AT4G23200.1,AT4G23200.2	2334.00	25.00	0.96
AT4G23210	AT4G23210.1,AT4G23210.2,AT4G23210.3,AT4G23210.4,AT4G23210.5	2444.00	23.70	0.87
AT4G23220	AT4G23220.1	1977.00	289.00	13.10
AT4G23230	AT4G23230.1	1884.00	105.99	5.05
AT4G23240	AT4G23240.1,AT4G23240.2	1192.52	54.47	4.14
AT4G23250	AT4G23250.1,AT4G23250.2,AT4G23250.3	2145.55	464.85	19.38
AT4G23260	AT4G23260.1,AT4G23260.2	2006.38	945.82	42.23
AT4G23270	AT4G23270.1,AT4G23270.2,AT4G23270.3	2305.23	543.40	21.06
AT4G23280	AT4G23280.1,AT4G23280.2,AT4G23280.3	2002.00	6.67	0.30
AT4G23290	AT4G23290.1,AT4G23290.2	2358.35	62.00	2.35
AT4G23300	AT4G23300.1	2603.00	218.30	7.48
AT4G23310	AT4G23310.1,AT4G23310.2	3042.74	86.94	2.54
AT4G23320	AT4G23320.1,AT4G23320.2,AT4G23320.3	2029.00	100.52	4.44
AT4G23330	AT4G23330.1,AT4G23330.2,AT4G23330.3,AT4G23330.4	1500.28	284.00	17.06
AT4G23340	AT4G23340.1,AT4G23340.2	1274.00	12.00	0.85
AT4G23400	AT4G23400.1	1328.00	1217.99	82.94
AT4G23410	AT4G23410.1	1289.00	29.00	2.04
AT4G23420	AT4G23420.1,AT4G23420.2,AT4G23420.3,AT4G23420.4,AT4G23420.5	1632.55	66.11	3.64
AT4G23430	AT4G23430.1,AT4G23430.2,AT4G23430.3,AT4G23430.4	1382.21	224.89	14.70
AT4G23440	AT4G23440.1,AT4G23440.2	3559.08	179.00	4.47
AT4G23450	AT4G23450.1,AT4G23450.2,AT4G23450.3,AT4G23450.4,AT4G23450.5,AT4G23450.6	1125.91	74.00	5.97
AT4G23460	AT4G23460.1,AT4G23460.2	2728.92	1098.00	35.86
AT4G23470	AT4G23470.1,AT4G23470.2,AT4G23470.3,AT4G23470.4	1481.35	1675.00	101.95
AT4G23490	AT4G23490.1	2129.00	116.00	4.88
AT4G23493	AT4G23493.1	730.00	6.00	0.76
AT4G23496	AT4G23496.1	1074.00	5.00	0.42
AT4G23500	AT4G23500.1	1877.00	181.00	8.65
AT4G23515	AT4G23515.1,AT4G23515.2	1238.00	4.00	0.29
AT4G23530	AT4G23530.1	1777.00	362.00	18.29
AT4G23540	AT4G23540.1	3596.00	301.00	7.44
AT4G23550	AT4G23550.1	1393.00	10.00	0.65
AT4G23560	AT4G23560.1	2027.00	2.00	0.09
AT4G23570	AT4G23570.1,AT4G23570.2,AT4G23570.3	1480.30	486.00	29.60
AT4G23600	AT4G23600.1,AT4G23600.2,AT4G23600.3	1780.40	982.00	49.52
AT4G23610	AT4G23610.1	805.00	64.00	7.32
AT4G23620	AT4G23620.1,AT4G23620.2	1294.00	178.00	12.45
AT4G23630	AT4G23630.1,AT4G23630.2	1950.00	2288.00	105.16
AT4G23640	AT4G23640.1	2965.00	505.00	15.17
AT4G23650	AT4G23650.1	2035.00	1582.00	69.62
AT4G23660	AT4G23660.1,AT4G23660.2,AT4G23660.3,AT4G23660.4,AT4G23660.5	1824.42	114.00	5.61
AT4G23670	AT4G23670.1	1121.00	3586.00	290.79
AT4G23680	AT4G23680.1	920.00	98.00	9.75
AT4G23690	AT4G23690.1	1139.00	18.00	1.44
AT4G23700	AT4G23700.1,AT4G23700.2	2792.00	34.00	1.09
AT4G23710	AT4G23710.1	860.00	450.00	48.06
AT4G23720	AT4G23720.1	1230.00	12.00	0.88
AT4G23730	AT4G23730.1,AT4G23730.2,AT4G23730.3	1946.47	452.00	20.81
AT4G23740	AT4G23740.1,AT4G23740.2	2375.42	471.00	17.71
AT4G23750	AT4G23750.1,AT4G23750.2	1734.43	175.00	9.06
AT4G23760	AT4G23760.1	557.00	192.00	32.44
AT4G23770	AT4G23770.1,AT4G23770.2	981.00	13.00	1.21
AT4G23790	AT4G23790.1	1781.00	224.00	11.29
AT4G23800	AT4G23800.1,AT4G23800.2	1626.00	776.00	42.93
AT4G23810	AT4G23810.1	1514.00	934.00	55.59
AT4G23820	AT4G23820.1	1695.00	807.00	42.79
AT4G23840	AT4G23840.1	2293.00	192.00	7.48
AT4G23850	AT4G23850.1	2425.00	1705.00	62.78
AT4G23860	AT4G23860.1,AT4G23860.2,AT4G23860.3,AT4G23860.4	1816.44	282.00	13.93
AT4G23870	AT4G23870.1	1006.00	564.00	51.16
AT4G23880	AT4G23880.1	1107.00	278.00	22.84
AT4G23882	AT4G23882.1	1081.00	2.00	0.17
AT4G23885	AT4G23885.1	539.00	111.00	19.43
AT4G23890	AT4G23890.1	1051.00	1536.00	133.15
AT4G23895	AT4G23895.1,AT4G23895.2,AT4G23895.3,AT4G23895.4	1642.12	322.47	17.66
AT4G23900	AT4G23900.1	978.00	26.53	2.48
AT4G23910	AT4G23910.1,AT4G23910.2	923.97	138.00	13.68
AT4G23920	AT4G23920.1	1618.00	122.00	6.78
AT4G23930	AT4G23930.1,AT4G23930.2	828.00	34.00	3.78
AT4G23940	AT4G23940.1	3030.00	527.00	15.48
AT4G23950	AT4G23950.1,AT4G23950.2	2056.59	68.00	2.96
AT4G23970	AT4G23970.1	303.00	1.00	0.33
AT4G23980	AT4G23980.1,AT4G23980.2	2937.88	523.00	15.85
AT4G23990	AT4G23990.1,AT4G23990.2	2433.76	171.02	6.27
AT4G24000	AT4G24000.1,AT4G24000.2	2079.42	220.00	9.47
AT4G24010	AT4G24010.1	2641.00	54.98	1.86
AT4G24015	AT4G24015.1	734.00	254.00	32.03
AT4G24020	AT4G24020.1,AT4G24020.2	3483.00	620.00	15.82
AT4G24026	AT4G24026.1	513.00	11.00	2.03
AT4G24030	AT4G24030.1	387.00	8.00	2.01
AT4G24040	AT4G24040.1	2321.00	65.00	2.50
AT4G24050	AT4G24050.1,AT4G24050.2	1896.00	40.00	1.89
AT4G24060	AT4G24060.1	1684.00	498.00	26.58
AT4G24080	AT4G24080.1,AT4G24080.2	824.00	11.00	1.23
AT4G24090	AT4G24090.1	1194.00	221.00	16.79
AT4G24100	AT4G24100.1,AT4G24100.2,AT4G24100.3,AT4G24100.4	2774.98	236.00	7.58
AT4G24110	AT4G24110.1	992.00	25.00	2.30
AT4G24120	AT4G24120.1	2741.00	238.00	7.74
AT4G24130	AT4G24130.1	923.00	58.00	5.75
AT4G24140	AT4G24140.1	1928.00	12.00	0.56
AT4G24150	AT4G24150.1,AT4G24150.2,AT4G24150.3	1757.59	26.00	1.33
AT4G24160	AT4G24160.1,AT4G24160.2	1766.45	271.00	13.78
AT4G24175	AT4G24175.1,AT4G24175.2	1266.49	67.00	4.79
AT4G24180	AT4G24180.1,AT4G24180.2,AT4G24180.3,AT4G24180.4,AT4G24180.5,AT4G24180.6	1111.00	8.00	0.65
AT4G24190	AT4G24190.1,AT4G24190.2	2716.70	3861.00	126.69
AT4G24200	AT4G24200.1,AT4G24200.2	4041.00	309.00	6.79
AT4G24210	AT4G24210.1	1204.00	279.00	21.02
AT4G24220	AT4G24220.1,AT4G24220.2	1722.00	3198.00	166.86
AT4G24230	AT4G24230.1,AT4G24230.2,AT4G24230.3,AT4G24230.4,AT4G24230.5,AT4G24230.6	1561.23	268.00	15.46
AT4G24240	AT4G24240.1,AT4G24240.2	1815.25	213.00	10.53
AT4G24250	AT4G24250.1,AT4G24250.2	1792.00	16.00	0.80
AT4G24260	AT4G24260.1,AT4G24260.2,AT4G24260.3	2064.00	13.00	0.56
AT4G24265	AT4G24265.1,AT4G24265.2,AT4G24265.3	620.00	39.00	5.88
AT4G24270	AT4G24270.1,AT4G24270.2,AT4G24270.3,AT4G24270.4	2778.78	300.00	9.62
AT4G24275	AT4G24275.1	900.00	50.00	5.09
AT4G24280	AT4G24280.1	2804.00	2172.00	69.02
AT4G24290	AT4G24290.1,AT4G24290.2,AT4G24290.3	2429.11	942.00	34.62
AT4G24310	AT4G24310.1	924.00	1.00	0.10
AT4G24320	AT4G24320.1	1762.00	36.00	1.83
AT4G24330	AT4G24330.1	1961.00	768.00	35.10
AT4G24340	AT4G24340.1	1225.00	1.02	0.08
AT4G24350	AT4G24350.1,AT4G24350.2,AT4G24350.3,AT4G24350.4	1313.42	618.98	42.63
AT4G24370	AT4G24370.1	736.00	159.00	19.99
AT4G24380	AT4G24380.1,AT4G24380.2,AT4G24380.3,AT4G24380.4,AT4G24380.5,AT4G24380.6	1020.73	197.00	17.60
AT4G24390	AT4G24390.1,AT4G24390.2	2530.07	333.00	11.74
AT4G24400	AT4G24400.1,AT4G24400.2	1971.00	237.00	10.77
AT4G24410	AT4G24410.1	510.00	2.99	0.55
AT4G24413	AT4G24413.1	261.00	2.00	0.78
AT4G24420	AT4G24420.1,AT4G24420.2,AT4G24420.3	572.00	4.00	0.66
AT4G24430	AT4G24430.1,AT4G24430.2	1869.00	1.00	0.05
AT4G24440	AT4G24440.1,AT4G24440.2	708.08	203.00	26.58
AT4G24450	AT4G24450.1,AT4G24450.2,AT4G24450.3	4205.38	846.00	17.85
AT4G24460	AT4G24460.1,AT4G24460.2,AT4G24460.3,AT4G24460.4	1464.97	314.00	19.33
AT4G24470	AT4G24470.1,AT4G24470.2,AT4G24470.3	1356.32	360.00	23.99
AT4G24480	AT4G24480.1,AT4G24480.2,AT4G24480.3	3475.77	88.00	2.25
AT4G24490	AT4G24490.1,AT4G24490.2	2439.00	303.00	11.09
AT4G24500	AT4G24500.1,AT4G24500.2,AT4G24500.3	1429.73	204.00	12.88
AT4G24510	AT4G24510.1	1627.00	133.00	7.35
AT4G24520	AT4G24520.1,AT4G24520.2	2579.79	1667.00	57.64
AT4G24530	AT4G24530.1	2216.00	224.00	9.04
AT4G24540	AT4G24540.1	1155.00	293.00	23.04
AT4G24550	AT4G24550.1,AT4G24550.2,AT4G24550.3	1739.26	572.00	29.54
AT4G24560	AT4G24560.1	3768.00	452.00	10.65
AT4G24570	AT4G24570.1	1192.00	729.00	55.48
AT4G24580	AT4G24580.1,AT4G24580.2,AT4G24580.3	3150.92	19.00	0.54
AT4G24590	AT4G24590.1,AT4G24590.2,AT4G24590.3,AT4G24590.4,AT4G24590.5	1266.43	217.00	15.52
AT4G24610	AT4G24610.1,AT4G24610.2,AT4G24610.3,AT4G24610.4	4046.36	312.00	6.84
AT4G24615	AT4G24615.1	300.00	42.00	14.02
AT4G24620	AT4G24620.1,AT4G24620.2	2383.00	1000.00	37.48
AT4G24630	AT4G24630.1	1798.00	278.00	13.88
AT4G24660	AT4G24660.1,AT4G24660.2	898.35	143.00	14.59
AT4G24670	AT4G24670.1,AT4G24670.2	2022.00	56.00	2.48
AT4G24680	AT4G24680.1,AT4G24680.2,AT4G24680.3,AT4G24680.4,AT4G24680.5	4600.11	776.00	14.95
AT4G24690	AT4G24690.1	2742.00	4643.00	150.92
AT4G24700	AT4G24700.1	783.00	28.00	3.30
